codice,data_rilievo,regione,provincia,comune,specie,cod_specie,sesso,lunghezza_cm,tipo_lunghezza,condizioni,tag,tag_rilascio,interazione,segnalato_da,rilevatore,struttura_rilevatore,lng,lat
CSC180527TCc1,2018-05-27,Calabria,Cosenza,Rossano,Caretta caretta,1,F,74.0,CCL,Morto,,,ND,Privato cittadino,Manfredi Salvatore,ASL,16.645,39.61944
CSC180526TCm1,2018-05-26,Sardegna,Cagliari,Cagliari,Chelonia mydas,2,ND,120.0,CCL,Morto,,,ND,Privato cittadino,anonimo,Centro di Recupero,9.10111,39.2
CSC180526TCc1,2018-05-26,Calabria,Cosenza,Rocca Imperiale,Caretta caretta,1,ND,65.0,TOT,Morto,,,ND,Privato cittadino,Manfredi Salvatore,ASL,16.61972,40.09639
CSC180525TCc1,2018-05-25,Sicilia,Messina,Lipari,Caretta caretta,1,ND,35.0,CCL,Vivo,,,ND,Motopeschereccio,Caracappa Santo,Istituto Zooprofilattico,14.96778,38.43167
CSC180524TCc1,2018-05-24,Puglia,Lecce,Melendugno,Caretta caretta,1,F,85.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,18.38167,40.31889
CSC180523TCc1,2018-05-23,Lazio,Roma,Anzio,Caretta caretta,1,ND,93.0,TOT,Morto,,,ND,Guardia Costiera,Personale,Rete TartaLazio,12.609,41.46534
CSC180520TCc4,2018-05-20,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,100.0,CCL,Morto,,,ND,Privato cittadino,Giuseppe Marino,Centro di Recupero,12.24111,44.6875
CSC180520TCc1,2018-05-20,Abruzzo,Teramo,Martinsicuro,Caretta caretta,1,ND,38.8,CCL,Vivo,,CSCIT135,ND,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,13.92315,42.8783
CSC180520TCc5,2018-05-20,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,79.0,CCL,Vivo,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.255,44.78667
CSC180520TCc2,2018-05-20,Lazio,Roma,Nettuno,Caretta caretta,1,ND,60.0,CCL,Vivo,,,Si,Privato cittadino,Dario Ponti,Ambito Rete Tarta Lazio,12.69484,41.44301
CSC180520TCc3,2018-05-20,Molise,Campobasso,Campomarino,Caretta caretta,1,M,77.0,CCL,Morto,,,ND,ASP,Ludovica Di Renzo,CSC/IZSAM,15.1138,41.93166
CSC180516TCc1,2018-05-16,Sicilia,Messina,Lipari,Caretta caretta,1,ND,80.0,TOT,Vivo,,,ND,Motopeschereccio,anonimo,Guardia Costiera,14.96417,38.59639
CSC180512TCc2,2018-05-12,Lazio,Roma,Anzio,Caretta caretta,1,ND,63.0,CCL,Morto,,,Si,Privato cittadino,Luigi De Gregorio,Ambito Rete Tarta Lazio,12.4005,41.2701
CSC180512TCc1,2018-05-12,Abruzzo,Pescara,Pescara,Caretta caretta,1,M,34.5,CCL,Morto,,,ND,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,14.23464,42.48768
CSC180512TCc3,2018-05-12,Lazio,Roma,Fiumicino,Caretta caretta,1,ND,34.0,CCL,Morto,,,ND,Privato cittadino,Andrea Tommasini,Ambito Rete Tarta Lazio,12.21125,41.81306
CSC180508TCc1,2018-05-08,Lazio,Latina,San Felice Circeo,Caretta caretta,1,ND,70.0,CCL,Morto,,,ND,Privato cittadino,Benito Guglietta,Ambito Rete Tarta Lazio,13.12636,41.25342
CSC180505TCc1,2018-05-05,Marche,Ascoli Piceno,San Benedetto del Tronto,Caretta caretta,1,ND,66.0,TOT,Morto,,,ND,Privato cittadino,Falaschetti Giuliano,ASL,13.88861,42.95056
CSC180504TCc1,2018-05-04,Emilia Romagna,Ravenna,Cervia,Caretta caretta,1,ND,100.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Associazione,12.35611,44.27306
CSC180503TCc1,2018-05-03,Calabria,Cosenza,Trebisacce,Caretta caretta,1,F,50.0,CCL,Morto,,,ND,Privato cittadino,Alessandro Citino,ASL,16.53667,39.86889
CSC180428TCc1,2018-04-28,Calabria,Cosenza,Trebisacce,Caretta caretta,1,F,70.0,CCL,Morto,,,ND,Privato cittadino,Alessandro Citino,ASL,16.525,39.85417
CSC180426TCc1,2018-04-26,Lazio,Roma,Pomezia,Caretta caretta,1,ND,34.5,CCL,Morto,,,Si,Privato cittadino,Valerio Manfrini,Centro Studi Cetacei,12.42164,41.65194
CSC180424TCc1,2018-04-24,Calabria,Catanzaro,Falerna,Caretta caretta,1,F,60.0,TOT,Morto,,,ND,Privato cittadino,Costanzo Mario,ASL,16.12333,39.00361
CSC180419TCc1,2018-04-19,Puglia,Lecce,Melendugno,Caretta caretta,1,F,75.0,TOT,Vivo,,,ND,Motopeschereccio,anonimo,Centro di Recupero,18.39861,40.30861
CSC180417TCc1,2018-04-17,Calabria,Catanzaro,Falerna,Caretta caretta,1,F,50.0,CCL,Morto,,,ND,Privato cittadino,Morabito Giorgio,ASL,16.14697,38.97092
CSC180415TCc1,2018-04-15,Lazio,Roma,Fiumicino,Caretta caretta,1,ND,36.0,CCL,Morto,,,No,Privato cittadino,Manuel Marin,Ambito Rete Tarta Lazio,12.21452,41.80278
CSC180411TCc1,2018-04-11,Marche,Pesaro e Urbino,Fano,Caretta caretta,1,ND,37.0,CCL,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,13.13194,43.77472
CSC180410TCc3,2018-04-10,Lazio,Latina,Gaeta,Caretta caretta,1,ND,71.0,CCL,Morto,,,ND,Privato cittadino,Personale GC,Ambito Rete Tarta Lazio,13.48465,41.23777
CSC180410TCc2,2018-04-10,Lazio,Latina,Minturno,Caretta caretta,1,ND,68.0,CCL,Morto,,,Si,Privato cittadino,Michele Pellegrino,Ambito Rete Tarta Lazio,13.71744,41.24979
CSC180410TCc1,2018-04-10,Lazio,Roma,Pomezia,Caretta caretta,1,ND,51.0,CCL,Morto,,,ND,Privato cittadino,Valerio Manfrini,Centro Studi Cetacei,12.48661,41.59767
CSC180408TCc1,2018-04-08,Lazio,Roma,Roma,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Alfonso Formisano,Guardia Costiera,12.3885,41.67532
CSC180407TCc2,2018-04-07,Calabria,Cosenza,Fuscaldo,Caretta caretta,1,F,50.0,CCL,Vivo,,,ND,Privato cittadino,Giorgio Kruklidis,ASL,16.02028,39.385
CSC180407TCc1,2018-04-07,Lazio,Roma,Roma,Caretta caretta,1,ND,50.0,CCL,Morto,,,Si,Guardia Costiera,Personale GC,Ambito Rete Tarta Lazio,12.25538,41.7362
CSC180404TCc1,2018-04-04,Calabria,Vibo Valentia,Vibo Valentia,Caretta caretta,1,F,57.0,CCL,Morto,,,ND,Privato cittadino,Cocciolo Domenico,ASL,16.11912,38.71819
CSC180319TCc1,2018-03-19,Lazio,Roma,Roma,Caretta caretta,1,ND,9.9,CCL,Vivo,,,No,Guardia Costiera,Personale,Ambito Rete Tarta Lazio,12.40833,41.6612
CSC180314TCc1,2018-03-14,Lazio,Roma,Fiumicino,Caretta caretta,1,ND,50.0,CCL,Morto,,,ND,Privato cittadino,Alfredo Iermano,Ambito Rete Tarta Lazio,12.2135,41.809
CSC180313TCc1,2018-03-13,Lazio,Roma,Fiumicino,Caretta caretta,1,ND,60.0,CCL,Morto,,,Si,Privato cittadino,Lino Serra,Ambito Rete Tarta Lazio,12.18388,41.86472
CSC180301TCc1,2018-03-01,Abruzzo,Chieti,Ortona,Caretta caretta,1,F,65.0,CCL,Morto,,,ND,Guardia Costiera,William Di Nardo,CSC/ASL,14.34857,42.39109
CSC180228TCc1,2018-02-28,Marche,Fermo,Campofilone,Caretta caretta,1,ND,30.0,TOT,Morto,,,ND,Privato cittadino,Pina De Curtis,ASL,13.84667,43.08
CSC180226TCc1,2018-02-26,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,58.0,CCL,Morto,,,ND,Guardia Costiera,Marta Libraro,Centro Studi Cetacei,14.21017,42.47572
CSC180224TCc2,2018-02-24,Calabria,Catanzaro,Gizzeria,Caretta caretta,1,ND,45.0,CCL,Morto,,,ND,Privato cittadino,Costanzo Mario,ASL,16.15861,38.94972
CSC180224TCc1,2018-02-24,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,39.0,CCL,Morto,,,ND,Privato cittadino,G. Quaranta,CSC/ASL,13.40361,43.62833
CSC180217TCc1,2018-02-17,Abruzzo,Chieti,Ortona,Caretta caretta,1,ND,75.0,CCL,Morto,,,ND,Guardia Costiera,William Di Nardo,CSC/ASL,14.40124,42.36244
CSC180215TCc1,2018-02-15,Marche,Ascoli Piceno,San Benedetto del Tronto,Caretta caretta,1,ND,69.0,TOT,Morto,,,ND,Motopeschereccio,anonimo,Centro di Recupero,14.175,43.06833
CSC180209TCc1,2018-02-09,Calabria,Cosenza,Cetraro,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Privato cittadino,Giorgio Kruklidis,ASUR,15.93251,39.51727
CSC180206TCc1,2018-02-06,Abruzzo,Pescara,Pescara,Caretta caretta,1,M,75.0,CCL,Vivo,,CSCIT134,ND,Motopeschereccio,Vincenzo Olivieri,Centro Studi Cetacei,14.38772,42.5829
CSC180205TCc1,2018-02-05,Calabria,Cosenza,Belvedere Marittimo,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Privato cittadino,Elio Blevio,ASUR,15.83472,39.66
CSC180204TCc1,2018-02-04,Sicilia,Trapani,Castelvetrano,Caretta caretta,1,ND,7.5,TOT,Vivo,,,ND,Privato cittadino,anonimo,Centro di Recupero,12.77917,37.58083
CSC180127TCc1,2018-01-27,Calabria,Cosenza,Amantea,Caretta caretta,1,ND,31.0,TOT,Morto,,,ND,Privato cittadino,Santoro Salvatore,ASL,16.09111,39.05639
CSC180122TCc1,2018-01-22,Calabria,Cosenza,Belvedere Marittimo,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Privato cittadino,Elio Blevio,ASL,15.85613,39.60502
CSC180120TCc1,2018-01-20,Campania,Napoli,Portici,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Privato cittadino,Giufini Francesco,ASL,14.33257,40.8112
CSC180118TCc1,2018-01-18,Calabria,Vibo Valentia,Briatico,Caretta caretta,1,F,60.0,TOT,Morto,,,ND,Privato cittadino,Elio Blevio,ASL,16.09169,38.71465
CSC180109TCc1,2018-01-09,Sicilia,Trapani,Campobello di Mazara,Caretta caretta,1,ND,56.0,TOT,Morto,,,ND,Privato cittadino,Caracappa Santo,Istituto Zooprofilattico,12.75917,37.57806
CSC180108TCc1,2018-01-08,Marche,Pesaro e Urbino,Pesaro,Caretta caretta,1,ND,60.0,CCL,Morto,,,ND,Privato cittadino,Carbonari Enrico,ASUR,12.89694,43.9225
CSC180108TCc2,2018-01-08,Calabria,Vibo Valentia,Briatico,Caretta caretta,1,M,80.0,TOT,Morto,,,ND,Privato cittadino,Cocciolo Domenico,ASL,16.05232,38.72532
CSC171231TCc1,2017-12-31,Lazio,Roma,Roma,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,,Fabio Zurlo,,12.30056,41.71883
CSC171230TCc1,2017-12-30,Lazio,Roma,Fiumicino,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Privato cittadino,Personale,Guardia Costiera,12.22403,41.76264
CSC171228TCc1,2017-12-28,Calabria,Cosenza,Cetraro,Caretta caretta,1,ND,42.0,CCL,Vivo,,,ND,Privato cittadino,Giorgio Kruklidis,ASL,15.93621,39.51271
CSC171219TCc1,2017-12-19,Calabria,Cosenza,Belvedere Marittimo,Caretta caretta,1,ND,70.0,CCL,Morto,,,ND,Privato cittadino,Elio Blevio,ASL,15.8434,39.63039
CSC171207TCc1,2017-12-07,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,56.0,CCL,Vivo,,CSCIT133,ND,Motopeschereccio,Vincenzo Olivieri,Centro Studi Cetacei,14.76755,42.73108
CSC171205TCc1,2017-12-05,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,52.0,CCL,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,13.37083,43.64333
CSC171203TCc3,2017-12-03,Emilia Romagna,Ravenna,Cervia,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Associazione,12.35737,44.26849
CSC171203TCc2,2017-12-03,Emilia Romagna,Ravenna,Cervia,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Associazione,12.355,44.27611
CSC171203TCc1,2017-12-03,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,55.0,CCL,Morto,,,ND,Guardia Costiera,Daniela Profico,Centro Studi Cetacei,14.19607,42.4863
CSC171124TCc1,2017-11-24,Marche,Ascoli Piceno,San Benedetto del Tronto,Caretta caretta,1,ND,45.0,CCL,Vivo,,,ND,Motopeschereccio,Giuseppe Della Noce,Centro di Recupero,14.38833,43.19333
CSC171123TCc1,2017-11-23,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,60.0,CCL,Vivo,,CSCIT132,ND,Guardia Costiera,Marta Libraro,Centro Studi Cetacei,14.2941,42.50667
CSC171122TCc1,2017-11-22,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,64.0,CCL,Vivo,,CSCIT130,ND,Motopeschereccio,Chiara Profico,Centro Studi Cetacei,14.40795,42.53861
CSC171122TCc2,2017-11-22,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,56.8,CCL,Vivo,,CSCIT131,ND,Motopeschereccio,Chiara Profico,Centro Studi Cetacei,14.40795,42.53861
CSC171121TCc2,2017-11-21,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,65.0,CCL,Vivo,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.24561,44.67574
CSC171121TCc1,2017-11-21,Abruzzo,Pescara,Pescara,Caretta caretta,1,M,65.0,CCL,Vivo,,CSCIT129,ND,Motopeschereccio,Martina De Cristofaro,Centro Studi Cetacei,14.31104,42.53058
CSC171119TCc2,2017-11-19,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.24472,44.74361
CSC171119TCc1,2017-11-19,Abruzzo,Chieti,Ortona,Caretta caretta,1,ND,72.0,CCL,Morto,,,ND,Guardia Costiera,Flavia Pagano,ASL,14.40919,42.35892
CSC171117TCc1,2017-11-17,Marche,Pesaro e Urbino,Fano,Caretta caretta,1,ND,54.0,CCL,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,13.12528,43.77889
CSC171117TCc2,2017-11-17,Marche,Pesaro e Urbino,Mondolfo,Caretta caretta,1,ND,70.0,CCL,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,13.14315,43.76781
CSC171116TCc1,2017-11-16,Marche,Ancona,Ancona,Caretta caretta,1,ND,95.0,CCL,Morto,,,ND,Privato cittadino,Alessio Tesei,ASUR,13.5022,43.62568
CSC171115TCc1,2017-11-15,Marche,Fermo,Porto San Giorgio,Caretta caretta,1,ND,65.0,CCL,Morto,,,ND,Privato cittadino,Patrizia Tirabasso,ASUR,13.79944,43.18083
CSC171114TCc3,2017-11-14,Emilia Romagna,Ravenna,Cervia,Caretta caretta,1,ND,90.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Associazione,12.34861,44.29667
CSC171114TCc4,2017-11-14,Emilia Romagna,Ravenna,Cervia,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Associazione,12.35083,44.28833
CSC171114TCc1,2017-11-14,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,100.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.28649,44.4986
CSC171114TCc2,2017-11-14,Marche,Pesaro e Urbino,Mondolfo,Caretta caretta,1,ND,80.0,CCL,Morto,,,ND,Privato cittadino,anonimo,ASUR,13.15944,43.75806
CSC171111TCc1,2017-11-11,Abruzzo,Chieti,Francavilla al Mare,Caretta caretta,1,ND,70.0,CCL,Morto,,,ND,Guardia Costiera,William Di Nardo,ASL,14.27978,42.42896
CSC171111TCc2,2017-11-11,Marche,Pesaro e Urbino,Gabicce Mare,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Privato cittadino,Campomori Pamela,ASUR,12.77567,43.96617
CSC171110TCc1,2017-11-10,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Associazione,12.28904,44.4627
CSC171108TCc1,2017-11-08,Molise,Campobasso,Petacciato,Caretta caretta,1,ND,63.5,CCL,Morto,,,ND,Privato cittadino,Vincenzo Gallo,Centro Studi Cetacei,14.89538,42.02258
CSC171107TCc1,2017-11-07,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.29944,44.43861
CSC171106TCc1,2017-11-06,Molise,Campobasso,Campomarino,Caretta caretta,1,ND,56.5,CCL,Morto,,,ND,Guardia Costiera,Vincenzo Gallo,Centro Studi Cetacei,15.05818,41.96004
CSC171106TCc3,2017-11-06,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,90.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.24506,44.74244
CSC171106TCc2,2017-11-06,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,59.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,CSC/ASL,14.74405,42.08498
CSC171104TCc1,2017-11-04,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,40.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.24961,44.66771
CSC171028TCc1,2017-10-28,Abruzzo,Chieti,Ortona,Caretta caretta,1,ND,51.0,CCL,Morto,,,ND,Guardia Costiera,William Di Nardo,CSC/ASL,14.33432,42.39794
CSC171027TCc2,2017-10-27,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,48.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.24361,44.65639
CSC171027TCc1,2017-10-27,Molise,Campobasso,Termoli,Caretta caretta,1,ND,55.5,CCL,Morto,,,ND,Privato cittadino,Vincenzo Gallo,Centro Studi Cetacei,14.97865,42.00668
CSC171026TCc1,2017-10-26,Molise,Campobasso,Termoli,Caretta caretta,1,ND,64.0,CCL,Morto,,,ND,Privato cittadino,Shadia Berjaoui,Centro Studi Cetacei,14.96334,42.00865
CSC171025TCc1,2017-10-25,Abruzzo,Chieti,Francavilla al Mare,Caretta caretta,1,M,55.0,CCL,Morto,,,ND,Guardia Costiera,William Di Nardo,CSC/ASL,14.27888,42.42972
CSC171024TCc1,2017-10-24,Abruzzo,Chieti,Casalbordino,Caretta caretta,1,M,80.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,CSC/ASL,14.64653,42.19192
CSC171023TCc1,2017-10-23,Calabria,Cosenza,Rocca Imperiale,Caretta caretta,1,F,70.0,TOT,Morto,,,ND,Privato cittadino,Scutari Vincenzo,ASUR,16.61972,40.09639
CSC171022TCc1,2017-10-22,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.24416,44.6786
CSC171020TCc1,2017-10-20,Liguria,Savona,Laigueglia,Caretta caretta,1,ND,52.5,CCL,Morto,,,ND,Guardia Costiera,Walter Mignone,Istituto Zooprofilattico,8.15931,43.98283
CSC171019TCc1,2017-10-19,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,30.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,12.24361,44.68278
CSC171017TCc1,2017-10-17,Abruzzo,Teramo,Silvi,Caretta caretta,1,ND,52.0,CCL,Morto,,,ND,Guardia Costiera,Marta Libraro,Centro Studi Cetacei,14.12361,42.54944
CSC171016TCc1,2017-10-16,Abruzzo,Pescara,Montesilvano,Caretta caretta,1,ND,35.0,CCL,Morto,,,ND,Guardia Costiera,Sergio Guccione,Centro Studi Cetacei,14.183,42.49649
CSC171012TCc1,2017-10-12,Marche,Ancona,Ancona,Caretta caretta,1,ND,30.0,TOT,Morto,,,ND,Privato cittadino,anonimo,ASUR,13.59917,43.56194
CSC171008TCc1,2017-10-08,Abruzzo,Teramo,Pineto,Caretta caretta,1,ND,43.5,CCL,Morto,,,ND,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,14.08972,42.58552
CSC171002TCc1,2017-10-02,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,93.0,TOT,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.25111,44.66778
CSC171002TCc2,2017-10-02,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,42.0,TOT,Morto,,,ND,Privato cittadino,"A. Lusso, G. Quaranta",Centro Studi Cetacei,13.36648,43.64502
CSC170927TCc1,2017-09-27,Puglia,Lecce,Vernole,Caretta caretta,1,ND,110.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,18.32444,40.36889
CSC170921TCc1,2017-09-21,Abruzzo,Teramo,Alba Adriatica,Caretta caretta,1,ND,46.0,CCL,Morto,,,ND,Guardia Costiera,Alfredo Di Domenicantonio,Centro Studi Cetacei,13.93277,42.8377
CSC170920TCc1,2017-09-20,Abruzzo,Pescara,Comune,Caretta caretta,1,ND,52.5,CCL,Morto,,,ND,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,14.18843,42.49201
CSC170919TCc1,2017-09-19,Abruzzo,Teramo,Silvi,Caretta caretta,1,M,70.05,CCL,Morto,,,ND,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,14.12799,42.54549
CSC170917TCc1,2017-09-17,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,54.0,CCL,Morto,,,ND,Guardia Costiera,Roberto Valente,Centro Studi Cetacei,14.68812,42.17854
CSC170916TCc1,2017-09-16,Abruzzo,Pescara,Città Sant'Angelo,Caretta caretta,1,ND,66.0,CCL,Morto,,,ND,Privato cittadino,Chiara Profico,Centro Studi Cetacei,14.14633,42.53054
CSC170916TCc2,2017-09-16,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,35.0,CCL,Vivo,,CSCIT128,ND,Guardia Costiera,Martina De Cristofaro,Centro Studi Cetacei,15.05814,42.27487
CSC170913TCc1,2017-09-13,Abruzzo,Teramo,Silvi,Caretta caretta,1,ND,62.0,CCL,Morto,,,ND,Guardia Costiera,Mario Petracca,Guardia Costiera,14.12556,42.5475
CSC170911TDc1,2017-09-11,Liguria,Genova,Genova,Dermochelys coriacea,3,F,129.0,CCL,Morto,,,ND,Guardia Costiera,Matteo Federico Sommer,Istituto Zooprofilattico,8.74193,44.42682
CSC170909TCc1,2017-09-09,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,130.0,TOT,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.26333,44.63667
CSC170908TCc1,2017-09-08,Marche,Ascoli Piceno,San Benedetto del Tronto,Caretta caretta,1,ND,35.0,TOT,Morto,,,ND,Privato cittadino,Della Noce Giuseppe,ASUR,13.90806,42.90833
CSC170907TCc1,2017-09-07,Friuli,Gorizia,Monfalcone,Caretta caretta,1,ND,35.0,TOT,Morto,,,ND,Privato cittadino,anonimo,Guardia Costiera,13.53222,45.77694
CSC170831TCc1,2017-08-31,Lazio,Roma,Ardea,Caretta caretta,1,ND,64.0,CCL,Morto,,,ND,Privato cittadino,Valerio Manfrini,Centro Studi Cetacei,12.49253,41.59059
CSC170827TCc1,2017-08-27,Marche,Fermo,Porto San Giorgio,Caretta caretta,1,ND,25.0,CCL,Morto,,,ND,Privato cittadino,Pina De Curtis,ASUR,13.7925,43.19583
CSC170824TCc2,2017-08-24,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,80.0,CCL,Morto,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.2375,44.70944
CSC170824TCc3,2017-08-24,Lazio,Latina,Sabaudia,Caretta caretta,1,ND,0.0,CCL,Morto,,,ND,Privato cittadino,Laura Brignola,ASL,12.93526,41.37213
CSC170824TCc1,2017-08-24,Lazio,Roma,Fiumicino,Caretta caretta,1,ND,53.0,CCL,Vivo,,,ND,Privato cittadino,Pasquale Di Raimondo,Guardia Costiera,12.05,41.73416
CSC170823TCc1,2017-08-23,Lazio,Roma,Ardea,Caretta caretta,1,F,66.0,CCL,Morto,,,ND,Guardia Costiera,Valerio Manfrini,Centro Studi Cetacei,12.485,41.535
CSC170822TCc1,2017-08-22,Abruzzo,Teramo,Giulianova,Caretta caretta,1,ND,32.0,CCL,Morto,,,ND,Guardia Costiera,Angelo Cameli,ASL,13.96436,42.76465
CSC170822TCc2,2017-08-22,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,30.0,CCL,Morto,,,ND,Guardia Costiera,Vincenzo Olivieri,Centro Studi Cetacei,14.19419,42.48745
CSC170821TCc2,2017-08-21,Marche,Pesaro e Urbino,Pesaro,Caretta caretta,1,ND,60.0,CCL,Morto,,,ND,Privato cittadino,Mengoni Franco,ASUR,12.92472,43.91
CSC170821TCc1,2017-08-21,Abruzzo,Chieti,Torino di Sangro,Caretta caretta,1,ND,41.0,CCL,Morto,,,ND,Guardia Costiera,Paolo Lemme,ASL,14.58314,42.21528
CSC170820TCc2,2017-08-20,Abruzzo,Chieti,Ortona,Caretta caretta,1,ND,34.0,CCL,Morto,,,ND,Guardia Costiera,MARIA PATIERNO,CSC/ASL,14.34275,42.39373
CSC170820TCc3,2017-08-20,Abruzzo,Teramo,Tortoreto,Caretta caretta,1,F,66.0,CCL,Morto,,,ND,Guardia Costiera,Gabriella Di Francesco,Istituto Zooprofilattico,13.94568,42.80027
CSC170817TCc1,2017-08-17,Marche,Ancona,Montemarciano,Caretta caretta,1,ND,30.0,CCL,Morto,,,ND,Privato cittadino,Giuseppe Ottaviani,ASUR,13.33722,43.65583
CSC170812TCc1,2017-08-12,Lazio,Roma,Pomezia,Caretta caretta,1,M,78.0,CCL,Morto,,,ND,Privato cittadino,Valerio Manfrini,Centro Studi Cetacei,12.46833,41.61416
CSC170811TCc1,2017-08-11,Abruzzo,Chieti,Francavilla al Mare,Caretta caretta,1,ND,65.0,CCL,Morto,,,ND,Guardia Costiera,MARIA PATIERNO,CSC/ASL,14.31118,42.41033
CSC170811TCc2,2017-08-11,Abruzzo,Chieti,Francavilla al Mare,Caretta caretta,1,ND,32.0,CCL,Morto,,,ND,Guardia Costiera,MARIA PATIERNO,CSC/ASL,14.2885,42.42317
CSC170811TCc4,2017-08-11,Marche,Ascoli Piceno,San Benedetto del Tronto,Caretta caretta,1,ND,60.0,CCL,Morto,,,ND,Privato cittadino,Giorgio Filipponi,ASUR,13.90778,42.91333
CSC170811TCc3,2017-08-11,Abruzzo,Teramo,Alba Adriatica,Caretta caretta,1,ND,30.0,CCL,Morto,,,ND,Guardia Costiera,Alfredo Di Domenicantonio,Centro Studi Cetacei,13.9344,42.8326
CSC170810TCc1,2017-08-10,Abruzzo,Teramo,Pineto,Caretta caretta,1,ND,30.0,CCL,Morto,,,ND,Guardia Costiera,Vincenzo Olivieri,Centro Studi Cetacei,14.08667,42.58806
CSC170809TCc1,2017-08-09,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,50.0,CCL,Vivo,,,ND,Privato cittadino,Valeria Angelini,Centro di Recupero,12.25111,44.66528
CSC170808TCc3,2017-08-08,Marche,Ascoli Piceno,Cupra Marittima,Caretta caretta,1,F,20.0,CCL,Morto,,,ND,Privato cittadino,Giorgio Filipponi,ASUR,13.8587,43.03737
